id,name,court,decision_year,case_url,citation_count
568285,O'Brien v. Washington Water Power Co.,Washington Supreme Court,1913,https://static.case.law/wash/71/cases/0688-01.json,12
560988,Mallett v. Seattle Renton & Southern Railway Co.,Washington Supreme Court,1911,https://static.case.law/wash/66/cases/0251-01.json,5
798744,Crowe v. O'Rourke,Washington Supreme Court,1927,https://static.case.law/wash/146/cases/0074-01.json,10
830973,McGinnis v. Brandt,Washington Supreme Court,1930,https://static.case.law/wash/158/cases/0656-01.json,1
778182,Shead v. Riser,Washington Supreme Court,1925,https://static.case.law/wash/136/cases/0270-01.json,8
651349,Nelson v. Pacific Coast Casualty Co.,Washington Supreme Court,1917,https://static.case.law/wash/96/cases/0043-01.json,2
630255,Hawn v. Yakima County,Washington Supreme Court,1916,https://static.case.law/wash/93/cases/0087-01.json,0
662953,Bernard v. City of North Yakima,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0472-01.json,1
674997,Wick v. Western Union Life Insurance,Washington Supreme Court,1918,https://static.case.law/wash/104/cases/0129-01.json,0
848157,Wiseman v. Skagit County Dairymen's Ass'n,Washington Supreme Court,1931,https://static.case.law/wash/166/cases/0057-01.json,9
814199,Jahns v. Clark,Washington Supreme Court,1926,https://static.case.law/wash/138/cases/0288-01.json,12
775881,Hansen v. Sandvik,Washington Supreme Court,1924,https://static.case.law/wash/128/cases/0060-01.json,12
672032,State v. Miller,Washington Supreme Court,1919,https://static.case.law/wash/105/cases/0475-01.json,0
624692,Strafford v. Northern Pacific Railway Co.,Washington Supreme Court,1917,https://static.case.law/wash/95/cases/0450-01.json,2
634408,Wesseler v. Great Northern Railway Co.,Washington Supreme Court,1916,https://static.case.law/wash/90/cases/0234-01.json,1
864618,Fagerdahl v. North Coast Transportation Co.,Washington Supreme Court,1933,https://static.case.law/wash/175/cases/0600-01.json,6
864589,Hinz v. Crown Willamette Paper Co.,Washington Supreme Court,1933,https://static.case.law/wash/175/cases/0315-01.json,3
853717,Scribner v. National Refining Co.,Washington Supreme Court,1932,https://static.case.law/wash/169/cases/0044-01.json,3
852045,Field v. North Coast Transportation Co.,Washington Supreme Court,1932,https://static.case.law/wash/168/cases/0515-01.json,5
862712,Graves v. Flesher,Washington Supreme Court,1934,https://static.case.law/wash/176/cases/0130-01.json,9
670272,Robbins v. Milwaukee Mechanics Insurance,Washington Supreme Court,1918,https://static.case.law/wash/102/cases/0539-01.json,3
831148,McKay v. General Accident Fire & Life Assurance Corp.,Washington Supreme Court,1930,https://static.case.law/wash/158/cases/0207-01.json,2
823841,Bowden v. General Insurance Co. of America,Washington Supreme Court,1929,https://static.case.law/wash/152/cases/0199-01.json,6
798715,Lindstrom v. Employers Indemnity Corp.,Washington Supreme Court,1928,https://static.case.law/wash/146/cases/0484-01.json,13
835017,Parks v. Lepley,Washington Supreme Court,1931,https://static.case.law/wash/160/cases/0287-01.json,2
752586,Austin v. Wallace,Washington Supreme Court,1921,https://static.case.law/wash/117/cases/0061-01.json,1
778163,Northwest Hay Ass'n v. Chase,Washington Supreme Court,1925,https://static.case.law/wash/136/cases/0160-01.json,2
784497,Sporsem v. First National Bank,Washington Supreme Court,1925,https://static.case.law/wash/133/cases/0199-01.json,3
788664,Okada v. City of Seattle,Washington Supreme Court,1926,https://static.case.law/wash/139/cases/0433-01.json,0
766294,Dee v. Northern Pacific Railway Co.,Washington Supreme Court,1923,https://static.case.law/wash/124/cases/0580-01.json,2
855617,Hatcher v. Globe Union Manufacturing Co.,Washington Supreme Court,1932,https://static.case.law/wash/170/cases/0494-01.json,6
685662,Diamond Drill Contracting Co. v. International Diamond Drill Contracting Co.,Washington Supreme Court,1919,https://static.case.law/wash/106/cases/0072-01.json,23
788666,Electric Supply Co. v. Hess,Washington Supreme Court,1926,https://static.case.law/wash/139/cases/0020-01.json,4
558734,Wright Restaurant Co. v. Seattle Restaurant Co.,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0690-01.json,2
552726,Rosenburg v. Fremont Undertaking Co.,Washington Supreme Court,1911,https://static.case.law/wash/63/cases/0052-01.json,2
642547,Pacific Coast Condensed Milk Co. v. Frye & Co.,Washington Supreme Court,1915,https://static.case.law/wash/85/cases/0133-01.json,0
670194,State ex rel. State Bank of Seattle v. Scott,Washington Supreme Court,1918,https://static.case.law/wash/102/cases/0510-01.json,5
831047,Bryant v. Hartford Eastern Railway Co.,Washington Supreme Court,1930,https://static.case.law/wash/158/cases/0389-01.json,8
859405,Abrams v. City of Seattle,Washington Supreme Court,1933,https://static.case.law/wash/173/cases/0495-01.json,15
784397,Besoloff v. Whatcom County,Washington Supreme Court,1925,https://static.case.law/wash/133/cases/0109-01.json,6
796480,Blossom Provine Lumber Co. v. Schumacher,Washington Supreme Court,1928,https://static.case.law/wash/147/cases/0369-01.json,3
649062,Dahlman v. Thomas,Washington Supreme Court,1915,https://static.case.law/wash/88/cases/0653-01.json,7
835177,Kahl v. Ablan,Washington Supreme Court,1931,https://static.case.law/wash/160/cases/0201-01.json,6
683774,Ecuyer v. New York Life Insurance,Washington Supreme Court,1919,https://static.case.law/wash/107/cases/0411-01.json,17
674959,Pacific Power & Light Co. v. White,Washington Supreme Court,1918,https://static.case.law/wash/104/cases/0528-01.json,3
654102,Collins v. Terminal Transfer Co.,Washington Supreme Court,1917,https://static.case.law/wash/98/cases/0597-01.json,2
828287,Babic v. Department of Labor & Industries,Washington Supreme Court,1930,https://static.case.law/wash/156/cases/0537-01.json,0
831060,McClanahan v. Fisher,Washington Supreme Court,1930,https://static.case.law/wash/158/cases/0114-01.json,0
817673,Fichtenberg v. Lincoln County,Washington Supreme Court,1929,https://static.case.law/wash/150/cases/0459-01.json,0
561095,Wiles v. Northern Pacific Railway Co.,Washington Supreme Court,1911,https://static.case.law/wash/66/cases/0337-01.json,10
772286,Stevens v. Irwin,Washington Supreme Court,1925,https://static.case.law/wash/132/cases/0289-01.json,8
622644,Taylor v. Interstate Investment Co.,Washington Supreme Court,1913,https://static.case.law/wash/75/cases/0490-01.json,3
862660,Brown v. Northwestern Mutual Fire Ass'n,Washington Supreme Court,1934,https://static.case.law/wash/176/cases/0693-01.json,14
875544,Swanson v. Anderson,Washington Supreme Court,1934,https://static.case.law/wash/180/cases/0284-01.json,4
784447,Lyon v. Herboth,Washington Supreme Court,1925,https://static.case.law/wash/133/cases/0015-01.json,6
752561,Robison v. Barnhart,Washington Supreme Court,1921,https://static.case.law/wash/117/cases/0218-01.json,1
802297,McLeod v. Ohlsen,Washington Supreme Court,1927,https://static.case.law/wash/144/cases/0090-01.json,2
662957,Franey v. Seattle Taxicab Co.,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0396-01.json,5
561002,Morris v. Seattle Renton & Southern Railway Co.,Washington Supreme Court,1912,https://static.case.law/wash/66/cases/0691-01.json,7
848140,Comfort v. Penner,Washington Supreme Court,1932,https://static.case.law/wash/166/cases/0177-01.json,2
568475,State ex rel. Griffith v. Superior Court,Washington Supreme Court,1912,https://static.case.law/wash/71/cases/0386-01.json,1
627737,Mattocks v. Great Northern Railway Co.,Washington Supreme Court,1916,https://static.case.law/wash/94/cases/0044-01.json,0
849958,Larson v. Olson,Washington Supreme Court,1932,https://static.case.law/wash/167/cases/0253-01.json,3
869792,W. R. Grace & Co. v. Department of Labor & Industries,Washington Supreme Court,1934,https://static.case.law/wash/178/cases/0004-01.json,2
873767,Dalmasso v. Department of Labor & Industries,Washington Supreme Court,1935,https://static.case.law/wash/181/cases/0294-01.json,3
859426,Anderson v. Department of Labor & Industries,Washington Supreme Court,1933,https://static.case.law/wash/173/cases/0483-01.json,6
835112,Samuelson v. Taylor,Washington Supreme Court,1931,https://static.case.law/wash/160/cases/0369-01.json,4
565291,Pioneer Sand & Gravel Co. v. International Contract Co.,Washington Supreme Court,1912,https://static.case.law/wash/70/cases/0123-01.json,3
840464,Koboski v. Cobb,Washington Supreme Court,1931,https://static.case.law/wash/161/cases/0574-01.json,4
772264,Washington Grocery Co. v. Citizens' Bank,Washington Supreme Court,1925,https://static.case.law/wash/132/cases/0244-01.json,9
631970,Norman v. Meeker,Washington Supreme Court,1916,https://static.case.law/wash/91/cases/0534-01.json,5
867087,Anderson v. Department of Labor & Industries,Washington Supreme Court,1933,https://static.case.law/wash/174/cases/0702-01.json,2
867110,Hadley v. Department of Labor & Industries,Washington Supreme Court,1933,https://static.case.law/wash/174/cases/0582-01.json,1
867080,Matela v. Department of Labor & Industries,Washington Supreme Court,1933,https://static.case.law/wash/174/cases/0144-01.json,0
670220,Brown v. Jamison,Washington Supreme Court,1918,https://static.case.law/wash/102/cases/0124-01.json,2
1303939,Park v. Department of Labor & Industries,Washington Supreme Court,1935,https://static.case.law/wash/184/cases/0472-01.json,1
842563,Geer v. Gellerman,Washington Supreme Court,1931,https://static.case.law/wash/165/cases/0010-01.json,9
748267,Hullin v. Seattle Taxicab Co.,Washington Supreme Court,1922,https://static.case.law/wash/119/cases/0311-01.json,5
840446,Hopkins v. Lotus Cafe Inc.,Washington Supreme Court,1931,https://static.case.law/wash/161/cases/0493-01.json,1
675007,Johnston v. Spokane & Inland Empire Railroad,Washington Supreme Court,1919,https://static.case.law/wash/104/cases/0562-01.json,9
762390,Northern Life Insurance v. Walker,Washington Supreme Court,1923,https://static.case.law/wash/123/cases/0203-01.json,20
570526,Walters v. City of Seattle,Washington Supreme Court,1917,https://static.case.law/wash/97/cases/0657-01.json,17
828193,Woods v. Desmond,Washington Supreme Court,1930,https://static.case.law/wash/156/cases/0359-01.json,5
759333,Hazard v. Warner,Washington Supreme Court,1923,https://static.case.law/wash/122/cases/0687-01.json,4
820330,Harper v. Fireman's Fund Insurance,Washington Supreme Court,1929,https://static.case.law/wash/154/cases/0077-01.json,3
666838,Florence v. DeBeaumont,Washington Supreme Court,1918,https://static.case.law/wash/101/cases/0356-01.json,1
291249,Gaskill v. Northern Assurance Co.,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0668-01.json,3
859373,Hart v. Hogan,Washington Supreme Court,1933,https://static.case.law/wash/173/cases/0598-01.json,8
846663,Shirley v. American Automobile Insurance,Washington Supreme Court,1931,https://static.case.law/wash/163/cases/0136-01.json,1
1429058,Parker v. Parker,Washington Supreme Court,1921,https://static.case.law/wash/116/cases/0315-01.json,1
636730,Chaffee v. Hawkins,Washington Supreme Court,1916,https://static.case.law/wash/89/cases/0130-01.json,11
853711,City of Seattle v. Strang,Washington Supreme Court,1932,https://static.case.law/wash/169/cases/0686-01.json,0
868462,Hemrich v. Koch,Washington Supreme Court,1934,https://static.case.law/wash/177/cases/0272-01.json,12
857357,Wilson v. Pacific Power & Light Co.,Washington Supreme Court,1933,https://static.case.law/wash/171/cases/0232-01.json,5
828255,Ohlson v. Sawbridge,Washington Supreme Court,1930,https://static.case.law/wash/156/cases/0430-01.json,1
852075,Gaches v. Daw,Washington Supreme Court,1932,https://static.case.law/wash/168/cases/0162-01.json,4
833043,Abrahamson v. Paysse,Washington Supreme Court,1930,https://static.case.law/wash/159/cases/0516-01.json,2
604159,Arthur & Co. v. Burke,Washington Supreme Court,1915,https://static.case.law/wash/83/cases/0690-01.json,10
852031,Koppler v. Bugge,Washington Supreme Court,1932,https://static.case.law/wash/168/cases/0182-01.json,16
782218,C. W. Hill Printing Co. v. Blair Re-seater Co.,Washington Supreme Court,1925,https://static.case.law/wash/134/cases/0221-01.json,0
654103,Douglas County v. Grant County,Washington Supreme Court,1917,https://static.case.law/wash/98/cases/0355-01.json,10
478090,Grussemeyer v. Harper,Washington Supreme Court,1936,https://static.case.law/wash/187/cases/0508-01.json,0
786373,Robinson v. Lewis County,Washington Supreme Court,1927,https://static.case.law/wash/141/cases/0642-01.json,13
778192,Hutchinson Realty Co. v. Hutchinson,Washington Supreme Court,1925,https://static.case.law/wash/136/cases/0184-01.json,7
649043,Thomas v. Richter,Washington Supreme Court,1915,https://static.case.law/wash/88/cases/0451-01.json,3
596501,Cornell v. Edsen,Washington Supreme Court,1914,https://static.case.law/wash/78/cases/0662-01.json,2
802271,Guaranty Trust Co. v. Scoon,Washington Supreme Court,1927,https://static.case.law/wash/144/cases/0033-01.json,2
607900,Paul v. Kohler & Chase,Washington Supreme Court,1914,https://static.case.law/wash/82/cases/0257-01.json,0
845077,Hein v. Forney,Washington Supreme Court,1931,https://static.case.law/wash/164/cases/0309-01.json,7
840466,Beardslee v. North Pacific Finance Corp.,Washington Supreme Court,1931,https://static.case.law/wash/161/cases/0086-01.json,2
698330,Wadham v. McVicar,Washington Supreme Court,1921,https://static.case.law/wash/115/cases/0503-01.json,8
786444,Johnson v. Hunter,Washington Supreme Court,1926,https://static.case.law/wash/141/cases/0190-01.json,2
833057,Guaranty Trust Co. v. Continental Life Insurance,Washington Supreme Court,1930,https://static.case.law/wash/159/cases/0683-01.json,7
801012,Moseley v. Mills,Washington Supreme Court,1927,https://static.case.law/wash/145/cases/0253-01.json,14
645066,Tooker v. Perkins,Washington Supreme Court,1915,https://static.case.law/wash/86/cases/0567-01.json,18
859395,Hanna v. Bodler,Washington Supreme Court,1933,https://static.case.law/wash/173/cases/0460-01.json,1
840450,Leach v. Erickson,Washington Supreme Court,1931,https://static.case.law/wash/161/cases/0473-01.json,5
481654,Rooker v. Alaska Steamship Co.,Washington Supreme Court,1936,https://static.case.law/wash/185/cases/0071-01.json,8
627818,Vermont Farm Machine Co. v. Lamka,Washington Supreme Court,1917,https://static.case.law/wash/94/cases/0622-01.json,0
662971,Gregg v. King County,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0196-01.json,6
552701,Williams v. Northern Pacific Railway Co.,Washington Supreme Court,1911,https://static.case.law/wash/63/cases/0057-01.json,4
782405,Reynolds v. Morgan,Washington Supreme Court,1925,https://static.case.law/wash/134/cases/0358-01.json,8
782336,Lydon v. Exchange National Bank,Washington Supreme Court,1925,https://static.case.law/wash/134/cases/0188-01.json,5
754441,Allen v. Landre,Washington Supreme Court,1922,https://static.case.law/wash/120/cases/0171-01.json,1
618040,Jensen v. Shaw Show Case Co.,Washington Supreme Court,1913,https://static.case.law/wash/76/cases/0419-01.json,11
1290658,State v. Seabrands,Washington Supreme Court,1937,https://static.case.law/wash/191/cases/0472-01.json,3
1283523,State v. Hussey,Washington Supreme Court,1936,https://static.case.law/wash/188/cases/0454-01.json,13
1283454,State v. Jones,Washington Supreme Court,1936,https://static.case.law/wash/188/cases/0275-01.json,4
1303908,State v. Pierce County,Washington Supreme Court,1935,https://static.case.law/wash/184/cases/0414-01.json,22
817686,McLeod v. Kjos,Washington Supreme Court,1929,https://static.case.law/wash/150/cases/0637-01.json,4
1290662,Proper v. Brenner,Washington Supreme Court,1937,https://static.case.law/wash/191/cases/0540-01.json,5
798687,State v. Kile,Washington Supreme Court,1927,https://static.case.law/wash/146/cases/0187-01.json,1
748363,State v. Tibbits,Washington Supreme Court,1922,https://static.case.law/wash/119/cases/0611-01.json,3
639278,State v. Schrock,Washington Supreme Court,1916,https://static.case.law/wash/92/cases/0069-01.json,2
622651,Cranford v. O'Shea,Washington Supreme Court,1913,https://static.case.law/wash/75/cases/0033-01.json,13
780515,State ex rel. Hubbard v. City of Seattle,Washington Supreme Court,1925,https://static.case.law/wash/135/cases/0505-01.json,4
846696,Joly v. Mellor,Washington Supreme Court,1931,https://static.case.law/wash/163/cases/0048-01.json,0
481722,Hart v. Clapp,Washington Supreme Court,1936,https://static.case.law/wash/185/cases/0362-01.json,11
1355189,State ex rel. Hamilton v. Ayer,Washington Supreme Court,1938,https://static.case.law/wash/194/cases/0165-01.json,3
481726,Department of Labor & Industries v. Ayer,Washington Supreme Court,1936,https://static.case.law/wash/185/cases/0310-01.json,0
846651,State v. Pearl,Washington Supreme Court,1931,https://static.case.law/wash/163/cases/0268-01.json,9
1303962,Stahly v. Emonds,Washington Supreme Court,1935,https://static.case.law/wash/184/cases/0207-01.json,0
826058,Clark v. Parker,Washington Supreme Court,1930,https://static.case.law/wash/155/cases/0624-01.json,2
1353650,Kedziora v. Washington Water Power Co.,Washington Supreme Court,1937,https://static.case.law/wash/193/cases/0051-01.json,12
748268,Goninon v. Lee,Washington Supreme Court,1922,https://static.case.law/wash/119/cases/0471-01.json,1
1355229,Armstrong v. Spokane United Railways,Washington Supreme Court,1938,https://static.case.law/wash/194/cases/0353-01.json,1
636752,Killingsworth v. Keen,Washington Supreme Court,1916,https://static.case.law/wash/89/cases/0597-01.json,5
651399,Hicks v. Baumgartner,Washington Supreme Court,1917,https://static.case.law/wash/96/cases/0071-01.json,1
791403,Hilstad v. City of Seattle,Washington Supreme Court,1928,https://static.case.law/wash/149/cases/0483-01.json,6
1353614,Throckmorton v. City of Port Angeles,Washington Supreme Court,1938,https://static.case.law/wash/193/cases/0130-01.json,3
833072,Brick v. City of Seattle,Washington Supreme Court,1930,https://static.case.law/wash/159/cases/0413-01.json,5
677799,Shanstrom v. Case,Washington Supreme Court,1918,https://static.case.law/wash/103/cases/0672-01.json,2
647195,Maxwell v. Smith,Washington Supreme Court,1915,https://static.case.law/wash/87/cases/0629-01.json,3
1351248,Choukas v. Carras,Washington Supreme Court,1938,https://static.case.law/wash/195/cases/0659-01.json,6
660378,Northwestern Improvement Co. v. McNeil,Washington Supreme Court,1918,https://static.case.law/wash/100/cases/0022-01.json,8
662973,Johns v. Wadsworth,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0352-01.json,3
617981,Osborne Tremper & Co. v. King County,Washington Supreme Court,1913,https://static.case.law/wash/76/cases/0277-01.json,15
833091,Holm v. City of Seattle,Washington Supreme Court,1930,https://static.case.law/wash/159/cases/0618-01.json,3
630223,Gilson v. Washington Water Power Co.,Washington Supreme Court,1916,https://static.case.law/wash/93/cases/0480-01.json,5
1355223,Reid v. Department of Labor & Industries,Washington Supreme Court,1938,https://static.case.law/wash/194/cases/0108-01.json,10
1353631,Brooks v. City of Seattle,Washington Supreme Court,1938,https://static.case.law/wash/193/cases/0253-01.json,1
1279410,Laws v. Department of Labor & Industries,Washington Supreme Court,1937,https://static.case.law/wash/189/cases/0650-01.json,3
1307021,Swanson v. Sewall,Washington Supreme Court,1935,https://static.case.law/wash/183/cases/0462-01.json,7
820334,McHugh v. Mason,Washington Supreme Court,1929,https://static.case.law/wash/154/cases/0572-01.json,2
1348432,State v. Taylor,Washington Supreme Court,1938,https://static.case.law/wash/196/cases/0037-01.json,2
1303938,State v. McKenzie,Washington Supreme Court,1935,https://static.case.law/wash/184/cases/0032-01.json,2
1348424,Baldwin v. Washington Motor Coach Co.,Washington Supreme Court,1938,https://static.case.law/wash/196/cases/0117-01.json,1
1303911,Burson v. Blackwell,Washington Supreme Court,1935,https://static.case.law/wash/184/cases/0669-01.json,1
654087,Shanks v. Oregon-Washington Railroad & Navigation Co.,Washington Supreme Court,1917,https://static.case.law/wash/98/cases/0509-01.json,0
481673,Schatter v. Bergen,Washington Supreme Court,1936,https://static.case.law/wash/185/cases/0375-01.json,9
855619,Metcalf v. Mud Bay Logging Co.,Washington Supreme Court,1932,https://static.case.law/wash/170/cases/0059-01.json,12
873802,MacDonald v. Gillio,Washington Supreme Court,1935,https://static.case.law/wash/181/cases/0673-01.json,0
802225,Machenheimer v. Falknor,Washington Supreme Court,1927,https://static.case.law/wash/144/cases/0027-01.json,6
757363,Blair v. Kilbourne,Washington Supreme Court,1922,https://static.case.law/wash/121/cases/0093-01.json,1
817647,Griggs v. Port of Tacoma,Washington Supreme Court,1928,https://static.case.law/wash/150/cases/0402-01.json,4
873783,Love v. King County,Washington Supreme Court,1935,https://static.case.law/wash/181/cases/0462-01.json,22
685669,Everett v. Adamson,Washington Supreme Court,1919,https://static.case.law/wash/106/cases/0355-01.json,1
846673,Mitchell v. Nalley's Inc.,Washington Supreme Court,1931,https://static.case.law/wash/163/cases/0183-01.json,2
831116,Schnebly v. Bryson,Washington Supreme Court,1930,https://static.case.law/wash/158/cases/0250-01.json,7
871979,Henning v. Manlowe,Washington Supreme Court,1935,https://static.case.law/wash/182/cases/0355-01.json,0
794039,Griffith v. Thompson,Washington Supreme Court,1928,https://static.case.law/wash/148/cases/0243-01.json,4
802244,McMoran v. Associated Oil Co.,Washington Supreme Court,1927,https://static.case.law/wash/144/cases/0276-01.json,0
811955,Arthun v. City of Seattle,Washington Supreme Court,1926,https://static.case.law/wash/137/cases/0228-01.json,0
861355,Denning v. Quist,Washington Supreme Court,1933,https://static.case.law/wash/172/cases/0083-01.json,3
835123,Robinson v. McHugh,Washington Supreme Court,1931,https://static.case.law/wash/160/cases/0703-01.json,1
835121,Eckhardt v. Harder,Washington Supreme Court,1931,https://static.case.law/wash/160/cases/0207-01.json,1
1292802,Acme Finance Co. v. Huse,Washington Supreme Court,1937,https://static.case.law/wash/192/cases/0096-01.json,7
875542,McDonald v. Camas Prairie Railroad,Washington Supreme Court,1935,https://static.case.law/wash/180/cases/0555-01.json,3
481692,Riley v. Pacific Outfitting Co.,Washington Supreme Court,1936,https://static.case.law/wash/185/cases/0497-01.json,7
1281011,Barnes v. J. C. Penney Co.,Washington Supreme Court,1937,https://static.case.law/wash/190/cases/0633-01.json,9
1307032,Engdal v. Owl Drug Co.,Washington Supreme Court,1935,https://static.case.law/wash/183/cases/0100-01.json,2
873791,Tyler v. F. W. Woolworth Co.,Washington Supreme Court,1935,https://static.case.law/wash/181/cases/0125-01.json,8
869812,Wiard v. Market Operating Corp.,Washington Supreme Court,1934,https://static.case.law/wash/178/cases/0265-01.json,6
481652,Depositors Bond Co. v. Christensen,Washington Supreme Court,1936,https://static.case.law/wash/185/cases/0161-01.json,13
811869,Kellner v. Rowe,Washington Supreme Court,1926,https://static.case.law/wash/137/cases/0418-01.json,3
662975,Duffy v. Blake,Washington Supreme Court,1914,https://static.case.law/wash/80/cases/0643-01.json,3
615466,O'Daniel v. Streeby,Washington Supreme Court,1914,https://static.case.law/wash/77/cases/0414-01.json,14
867106,Campbell v. Spokane United Railways Co.,Washington Supreme Court,1933,https://static.case.law/wash/174/cases/0347-01.json,3
568367,Slipper v. Seattle Electric Co.,Washington Supreme Court,1912,https://static.case.law/wash/71/cases/0279-01.json,4
780510,Beach v. Pacific Northwest Traction Co.,Washington Supreme Court,1925,https://static.case.law/wash/135/cases/0290-01.json,4
820254,Simmons v. City of Seattle,Washington Supreme Court,1929,https://static.case.law/wash/154/cases/0066-01.json,6
833121,Atkin v. Long Lake Lumber Co.,Washington Supreme Court,1930,https://static.case.law/wash/159/cases/0027-01.json,7
563428,Pacific Telephone & Telegraph Co. v. Huetter,Washington Supreme Court,1912,https://static.case.law/wash/68/cases/0442-01.json,1
1355166,Bostwick v. Washington Motor Coach Co.,Washington Supreme Court,1938,https://static.case.law/wash/194/cases/0178-01.json,7
1290589,Olson v. Lane,Washington Supreme Court,1937,https://static.case.law/wash/191/cases/0257-01.json,16
821885,Kuhn v. Lewis,Washington Supreme Court,1929,https://static.case.law/wash/153/cases/0457-01.json,1
1283439,Kelly v. Bank,Washington Supreme Court,1936,https://static.case.law/wash/188/cases/0614-01.json,5
869844,Anthony v. Department of Labor & Industries,Washington Supreme Court,1934,https://static.case.law/wash/178/cases/0506-01.json,0
867045,Puget Sound National Bank of Tacoma v. Olsen,Washington Supreme Court,1933,https://static.case.law/wash/174/cases/0200-01.json,8
861273,Rockwell v. Peyran,Washington Supreme Court,1933,https://static.case.law/wash/172/cases/0434-01.json,7
794032,O'Reilly v. Miller,Washington Supreme Court,1928,https://static.case.law/wash/148/cases/0277-01.json,0
688253,Peterson v. Ogle,Washington Supreme Court,1920,https://static.case.law/wash/110/cases/0610-01.json,0
821911,Saad v. Langworthy,Washington Supreme Court,1929,https://static.case.law/wash/153/cases/0598-01.json,1
683825,Ostheller v. Spokane & Inland Empire Railroad,Washington Supreme Court,1919,https://static.case.law/wash/107/cases/0678-01.json,9
852012,Vance v. McCleary,Washington Supreme Court,1932,https://static.case.law/wash/168/cases/0296-01.json,4
613113,Peterson v. Pantheon Lumber Co.,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0189-01.json,5
613121,Malsch v. Waggoner,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0470-01.json,0
555698,Merrill v. John B. Stevens & Co.,Washington Supreme Court,1910,https://static.case.law/wash/61/cases/0028-01.json,0
613211,Chicago Milwaukee & Puget Sound Railway Co. v. True,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0646-01.json,4
613141,State v. Williams,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0286-01.json,7
552834,Kreymborg v. Thurston,Washington Supreme Court,1911,https://static.case.law/wash/63/cases/0219-01.json,0
561065,State v. Whitney,Washington Supreme Court,1912,https://static.case.law/wash/66/cases/0473-01.json,11
557294,State v. Peeples,Washington Supreme Court,1911,https://static.case.law/wash/65/cases/0673-01.json,1
557298,State v. Hatfield,Washington Supreme Court,1911,https://static.case.law/wash/65/cases/0550-01.json,4
561072,Architectural Decorating Co. v. Nicklason,Washington Supreme Court,1911,https://static.case.law/wash/66/cases/0198-01.json,1
552610,Rieflin v. Grafton,Washington Supreme Court,1911,https://static.case.law/wash/63/cases/0387-01.json,4
550885,Williamson v. Snohomish County,Washington Supreme Court,1911,https://static.case.law/wash/64/cases/0233-01.json,5
558744,City of Seattle v. Hinckley,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0273-01.json,7
558764,Bruhn v. Pasco Land Co.,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0490-01.json,4
557202,Neitzel v. Spokane International Railway Co.,Washington Supreme Court,1911,https://static.case.law/wash/65/cases/0100-01.json,9
613114,Blaine v. City of Seattle,Washington Supreme Court,1911,https://static.case.law/wash/62/cases/0445-01.json,4
558712,Crowe & Co. v. Adkinson Construction Co.,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0420-01.json,5
563354,State v. Marion,Washington Supreme Court,1912,https://static.case.law/wash/68/cases/0675-01.json,0
550924,Atwood v. Smith,Washington Supreme Court,1911,https://static.case.law/wash/64/cases/0470-01.json,1
561082,Windsor v. Sarsfield,Washington Supreme Court,1912,https://static.case.law/wash/66/cases/0576-01.json,2
561160,In re Westlake Avenue,Washington Supreme Court,1911,https://static.case.law/wash/66/cases/0277-01.json,2
563352,Thompson v. Washington National Bank,Washington Supreme Court,1912,https://static.case.law/wash/68/cases/0042-01.json,7
558767,Freeman v. City of Centralia,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0142-01.json,10
565332,Northern Pacific Railway Co. v. Wadekamper,Washington Supreme Court,1912,https://static.case.law/wash/70/cases/0392-01.json,0
591512,State ex rel. McCallum v. Superior Court,Washington Supreme Court,1913,https://static.case.law/wash/72/cases/0144-01.json,7
568437,State ex rel. Quigley v. Superior Court,Washington Supreme Court,1913,https://static.case.law/wash/71/cases/0503-01.json,16
568363,Merritt v. American Catering Co.,Washington Supreme Court,1912,https://static.case.law/wash/71/cases/0425-01.json,5
591481,Scandinavian American State Bank v. Downs,Washington Supreme Court,1913,https://static.case.law/wash/72/cases/0079-01.json,1
565299,Wagner v. Northern Life Insurance,Washington Supreme Court,1912,https://static.case.law/wash/70/cases/0210-01.json,6
291266,City of Spokane v. Pittsburg Land & Improvement Co.,Washington Supreme Court,1913,https://static.case.law/wash/73/cases/0693-01.json,1
568439,Williams v. Wurdemann,Washington Supreme Court,1912,https://static.case.law/wash/71/cases/0390-01.json,1
558796,Rochester v. Seattle Renton & Southern Railway Co.,Washington Supreme Court,1912,https://static.case.law/wash/67/cases/0545-01.json,3
620607,Davidson Fruit Co. v. Produce Distributors Co.,Washington Supreme Court,1913,https://static.case.law/wash/74/cases/0551-01.json,4
561040,McGraw v. Manhattan Co.,Washington Supreme Court,1911,https://static.case.law/wash/66/cases/0388-01.json,5
